protein, rna
NP_973551.1, NM_201822.1
NP_001031480.1, NM_001036403.1
NP_001318353.1, NM_001336514.1
NP_001324951.1, NM_001336515.1
NP_565788.1, NM_128997.3
NP_001325870.1, NM_001339189.1
NP_001325871.1, NM_001339190.1
NP_190090.2, NM_114373.4
NP_191801.1, NM_116107.2
NP_001078602.1, NM_001085133.2
NP_568363.1, NM_121845.3
NP_850844.1, NM_180513.1
NP_196909.1, NM_121408.4
NP_001318572.1, NM_001343445.1
NP_197132.2, NM_121633.5
NP_198126.1, NM_122656.5
NP_001331483.1, NM_001344001.1
NP_001331484.1, NM_001344002.1
NP_001331485.1, NM_001343999.1
NP_001331486.1, NM_001344000.1
NP_198079.1, NM_122609.3
NP_001318485.1, NM_001342824.1
NP_001331419.1, NM_001342825.1
NP_001331420.1, NM_001342826.1
NP_001078410.1, NM_001084941.2
NP_001329638.1, NM_001341393.1
NP_001329639.1, NM_001341394.1
NP_001329640.1, NM_001341396.1
NP_001329641.1, NM_001341397.1
NP_001329642.1, NM_001341395.1
NP_193738.1, NM_118124.3
NP_001190434.1, NM_001203505.1
NP_198662.1, NM_123207.2
NP_193096.5, NM_117434.6
NP_565736.1, NM_128768.3
NP_850182.1, NM_179851.3
NP_001318784.1, NM_001344972.1
NP_001328956.1, NM_001341743.1
NP_001328957.1, NM_001341744.1
NP_194274.2, NM_118676.4
NP_200011.1, NM_124577.4
NP_001329469.1, NM_001341678.1
NP_001329470.1, NM_001341677.1
NP_194179.2, NM_118581.3
NP_001030815.1, NM_001035738.3
NP_001327677.1, NM_001339231.1
NP_190182.2, NM_114465.4
NP_190183.1, NM_114466.1
NP_195553.1, NM_120002.4
NP_001190959.1, NM_001204030.2
NP_568053.1, NM_120070.3
NP_176567.2, NM_105057.3
NP_198954.2, NM_123503.2
NP_194472.3, NM_118876.4
NP_001119415.1, NM_001125943.1
NP_568763.1, NM_124550.2
NP_568979.1, NM_125782.3
NP_851258.2, NM_180927.4
NP_851259.1, NM_180928.2
NP_172641.2, NM_101048.4
NP_172620.1, NM_101026.3
NP_564294.1, NM_102541.3
NP_849715.2, NM_179384.2
NP_973923.1, NM_202194.3
NP_001077523.1, NM_001084054.1
NP_001321169.1, NM_001332025.1
NP_563902.1, NM_101097.4
NP_001185018.1, NM_001198089.1
NP_001185427.1, NM_001198498.1
NP_001321275.1, NM_001332274.1
NP_001322353.1, NM_001334830.1
NP_173147.2, NM_101564.4
NP_177975.3, NM_106501.5
NP_001184974.1, NM_001198045.1
NP_001320967.1, NM_001332045.1
NP_001320968.1, NM_001332046.1
NP_172734.2, NM_101144.5
NP_564260.1, NM_102438.3
NP_180455.1, NM_128448.4
NP_563791.1, NM_100636.3
NP_001320841.1, NM_001333097.1
NP_001320842.1, NM_001333098.1
NP_180958.1, NM_128962.5
NP_564445.1, NM_103158.3
NP_564276.1, NM_102494.4
NP_172853.1, NM_101266.4
NP_001117218.1, NM_001123746.1
NP_001321448.1, NM_001331361.1
NP_563667.1, NM_100167.3
NP_001321327.1, NM_001333652.1
NP_175851.1, NM_104327.4
NP_001322401.1, NM_001333579.1
NP_564622.1, NM_104191.5
NP_001154410.1, NM_001160938.1
NP_001154622.1, NM_001161150.1
NP_566598.1, NM_112698.4
NP_683410.1, NM_148569.5
NP_974332.1, NM_202603.1
NP_001320096.1, NM_001342048.1
NP_001328345.1, NM_001342049.1
NP_194828.7, NM_119247.7
NP_564376.1, NM_102857.2
NP_174190.2, NM_102636.2
NP_001321393.1, NM_001333870.1
NP_173828.1, NM_102264.5
NP_176198.1, NM_104682.3
NP_173011.1, NM_101427.5
NP_175692.1, NM_104161.3
NP_188173.1, NM_112422.4
NP_001117496.1, NM_001124024.2
NP_001154426.1, NM_001160954.1
NP_564677.1, NM_104389.4
NP_001031126.1, NM_001036049.2
NP_564397.1, NM_102970.3
NP_849740.1, NM_179409.3
NP_973951.1, NM_202222.3
NP_001077817.1, NM_001084348.1
NP_001323292.1, NM_001334572.1
NP_001323293.1, NM_001334571.1
NP_177460.2, NM_105975.5
NP_177078.1, NM_105585.3
NP_001077594.1, NM_001084125.2
NP_001185084.1, NM_001198155.1
NP_001323066.1, NM_001332647.1
NP_001323067.1, NM_001332648.1
NP_176927.1, NM_105427.4
NP_564215.1, NM_102281.2
NP_001321983.1, NM_001333869.1
NP_176193.2, NM_104677.5
NP_974051.1, NM_202322.2
NP_565016.1, NM_105812.2
NP_001117568.1, NM_001124096.2
NP_001319346.1, NM_001334358.1
NP_566604.1, NM_112710.2
NP_566666.2, NM_112954.4
NP_566539.1, NM_112490.4
NP_186929.2, NM_111148.3
NP_197152.1, NM_121653.4
NP_179685.1, NM_127658.4
NP_194543.1, NM_118954.4
NP_188695.2, NM_112951.3
NP_188696.1, NM_112952.4
NP_683581.1, NM_148739.1
NP_001078146.1, NM_001084677.2
NP_001319545.1, NM_001338082.1
NP_001325740.1, NM_001338083.1
NP_187996.2, NM_112233.4
NP_001325505.1, NM_001337726.1
NP_187420.1, NM_111642.3
NP_974249.1, NM_202520.2
NP_001118474.1, NM_001125002.1
NP_001318380.1, NM_001336747.1
NP_001324931.1, NM_001336750.1
NP_001324932.1, NM_001336749.1
NP_001324933.1, NM_001336748.1
NP_181426.2, NM_129450.3
NP_172014.1, NM_100401.3
NP_563731.1, NM_100400.4
NP_565742.1, NM_128797.3
NP_565616.1, NM_128172.4
NP_565539.1, NM_127823.3
NP_973511.1, NM_201782.3
NP_176583.1, NM_105073.2
NP_182136.2, NM_130175.3
NP_198972.1, NM_123521.4
NP_850446.2, NM_180115.2
NP_180363.1, NM_128355.3
NP_180364.1, NM_128356.6
NP_001190874.1, NM_001203945.1
NP_179984.1, NM_127968.3
NP_567851.1, NM_119215.4
NP_191104.1, NM_115402.4
NP_001030845.1, NM_001035768.1
NP_190798.1, NM_115090.4
NP_001329019.1, NM_001340364.1
NP_001329020.1, NM_001340365.1
NP_001329021.1, NM_001340362.1
NP_001329022.1, NM_001340363.1
NP_192121.2, NM_116444.4
NP_180381.3, NM_128374.5
NP_190080.2, NM_114363.4
NP_197684.4, NM_122199.5
NP_197480.1, NM_121984.2
NP_001325788.1, NM_001337630.1
NP_187257.2, NM_111481.3
NP_197421.1, NM_121925.4
NP_177610.1, NM_106130.7
NP_197299.1, NM_121803.2
NP_564126.1, NM_101938.5
NP_567983.1, NM_119701.4
NP_198937.1, NM_123486.4
NP_001320067.1, NM_001341764.1
NP_194307.2, NM_118709.4
NP_180103.2, NM_128088.5
NP_194940.2, NM_119365.5
NP_001323701.1, NM_001335851.1
NP_179923.2, NM_127906.6
NP_195412.3, NM_119858.6
NP_190651.1, NM_114942.3
NP_201458.1, NM_126055.4
NP_569016.1, NM_125964.2
NP_001323146.1, NM_001333300.1
NP_175250.1, NM_103712.3
NP_001330364.1, NM_001344575.1
NP_193728.2, NM_118113.4
NP_199299.1, NM_123854.4
NP_564374.1, NM_102851.4
NP_199547.1, NM_124107.1
NP_199764.1, NM_124330.4
NP_199286.1, NM_123840.4
NP_974884.1, NM_203155.3
NP_195267.1, NM_119707.4
NP_565415.1, NM_127293.3
NP_187396.1, NM_111619.5
NP_001327303.1, NM_001337559.1
NP_187155.2, NM_111376.4
NP_187648.1, NM_111872.6
NP_566436.1, NM_112112.3
NP_565377.1, NM_127130.2
NP_001325981.1, NM_001338578.1
NP_188868.2, NM_113127.4
NP_186831.2, NM_111048.4
NP_565632.1, NM_128257.4
NP_566053.1, NM_130132.4
NP_565635.1, NM_128268.3
NP_001323787.1, NM_001337202.1
NP_001323788.1, NM_001337203.1
NP_182179.3, NM_130221.4
NP_189909.1, NM_114191.4
NP_568367.1, NM_121889.3
NP_001190293.1, NM_001203364.1
NP_196783.2, NM_121260.3
NP_001330405.1, NM_001343595.1
NP_187252.2, NM_111475.3
NP_197432.2, NM_121936.3
NP_680198.1, NM_147893.4
NP_001154714.1, NM_001161242.1
NP_197196.1, NM_121700.5
NP_001319863.1, NM_001340474.1
NP_001329424.1, NM_001340475.1
NP_196805.2, NM_121304.6
NP_174447.2, NM_102901.4
NP_001031848.1, NM_001036771.2
NP_001078541.1, NM_001085072.2
NP_001332074.1, NM_001342936.1
NP_001332075.1, NM_001342934.1
NP_001332076.1, NM_001342935.1
NP_196355.2, NM_120820.4
NP_001328796.1, NM_001341248.1
NP_001328797.1, NM_001341247.1
NP_001328798.1, NM_001341246.1
NP_193525.5, NM_117901.6
NP_001031744.1, NM_001036667.3
NP_567821.1, NM_119051.3
NP_198863.1, NM_123411.4
NP_198957.1, NM_123506.3
NP_849518.1, NM_179187.1
NP_001320071.1, NM_001341802.1
NP_001329675.1, NM_001341803.1
NP_194378.2, NM_118781.3
NP_200425.1, NM_124996.4
NP_001329536.1, NM_001341517.1
NP_001329537.1, NM_001341516.1
NP_193913.4, NM_118302.6
NP_001328354.1, NM_001342187.1
NP_001328355.1, NM_001342186.1
NP_567907.4, NM_119443.4
NP_974671.4, NM_202942.5
NP_001078705.1, NM_001085236.2
NP_199233.1, NM_123787.4
NP_001330975.1, NM_001345247.1
NP_200529.4, NM_125101.5
NP_567736.3, NM_118730.4
NP_001320211.1, NM_001331299.1
NP_001320212.1, NM_001331298.1
NP_680547.2, NM_148181.4
NP_001322388.1, NM_001331467.1
NP_001322389.1, NM_001331468.1
NP_171916.2, NM_100301.5
NP_174193.2, NM_102639.3
NP_001154353.1, NM_001160881.2
NP_001185052.1, NM_001198123.1
NP_177796.1, NM_106320.4
NP_564134.1, NM_101962.4
NP_175036.1, NM_103496.3
NP_564482.1, NM_103455.6
NP_173589.1, NM_102019.4
NP_001320917.1, NM_001333804.1
NP_176081.1, NM_104565.5
NP_974044.1, NM_202315.1
NP_564556.1, NM_103872.4
NP_001185365.1, NM_001198436.1
NP_001320610.1, NM_001332597.1
NP_564191.1, NM_102175.4
NP_564994.1, NM_105734.3
NP_563894.2, NM_101052.3
NP_001077646.1, NM_001084177.2
NP_001319895.1, NM_001340679.1
NP_192798.1, NM_117128.3
NP_001184978.1, NM_001198049.1
NP_001323153.1, NM_001332061.1
NP_172765.1, NM_101176.3
NP_189265.1, NM_113541.4
NP_001031024.1, NM_001035947.1
NP_172644.1, NM_101051.3
NP_001319379.1, NM_001334615.1
NP_001320977.1, NM_001334616.1
NP_177536.2, NM_106055.5
NP_177399.1, NM_105914.5
NP_849879.1, NM_179548.1
NP_001318969.1, NM_001331893.1
NP_001318970.1, NM_001331894.1
NP_564747.1, NM_104652.3
NP_001319378.1, NM_001334608.1
NP_177526.3, NM_106045.4
NP_189152.1, NM_113420.3
NP_001322460.1, NM_001333336.1
NP_175276.3, NM_103739.5
NP_188404.1, NM_112658.4
NP_188311.1, NM_112562.4
NP_199738.1, NM_124304.4
NP_567484.1, NM_117705.6
NP_187306.2, NM_111530.4
NP_001030756.2, NM_001035679.2
NP_001118688.1, NM_001125216.1
NP_189059.1, NM_113322.5
NP_188094.2, NM_112337.3
NP_001326776.1, NM_001339805.1
NP_187805.1, NM_112032.3
NP_191229.1, NM_115529.2
NP_001327391.1, NM_001337751.1
NP_566325.1, NM_111672.3
NP_974252.1, NM_202523.1
NP_974253.1, NM_202524.2
NP_001326558.1, NM_001339533.1
NP_181546.1, NM_129575.3
NP_190749.1, NM_115040.3
NP_181165.1, NM_129181.4
NP_180615.1, NM_128609.4
NP_181648.2, NM_129680.4
NP_191234.1, NM_115534.3
NP_566353.1, NM_111808.4
NP_566985.1, NM_115197.3
NP_189488.1, NM_113767.2
NP_566970.1, NM_115121.5
NP_001031798.1, NM_001036721.2
NP_190605.1, NM_114896.5
NP_195418.1, NM_119864.5
NP_171833.1, NM_100216.3
NP_567248.1, NM_116526.4
NP_849293.1, NM_178962.3
NP_192641.2, NM_116971.6
NP_196872.1, NM_121371.3
NP_196848.1, NM_121347.4
NP_568288.1, NM_121346.3
NP_001318530.1, NM_001343124.1
NP_196624.1, NM_121100.3
NP_196259.2, NM_120724.3
NP_192425.1, NM_116755.5
NP_001331693.1, NM_001343815.1
NP_680212.1, NM_147907.4
NP_187568.1, NM_111791.3
NP_195883.1, NM_120341.3
NP_197353.1, NM_121857.4
NP_196300.1, NM_120765.3
NP_001326556.1, NM_001339407.1
NP_190501.1, NM_114792.3
NP_199012.2, NM_123562.5
NP_195218.1, NM_119658.3
NP_195219.1, NM_119659.5
NP_195581.1, NM_120030.4
NP_001323667.1, NM_001335546.1
NP_001328325.1, NM_001342346.1
NP_179324.2, NM_127287.5
NP_565412.1, NM_127289.4
NP_567984.1, NM_119702.5
NP_199846.1, NM_124416.4
NP_001118595.1, NM_001125123.1
NP_568706.1, NM_124287.3
NP_174376.1, NM_102828.4
NP_199285.1, NM_123839.4
NP_974883.1, NM_203154.2
NP_199484.1, NM_124042.3
NP_566187.1, NM_111161.2
NP_001077566.1, NM_001084097.1
NP_001078805.1, NM_001085336.1
NP_001319047.1, NM_001332422.1
NP_173431.1, NM_101857.6
NP_201420.1, NM_126017.5
NP_194324.2, NM_118727.5
NP_200530.1, NM_125102.2
NP_568761.1, NM_124530.4
NP_199049.2, NM_123599.3
NP_199250.1, NM_123804.4
NP_199847.1, NM_124417.3
NP_201140.1, NM_125730.3
NP_566907.1, NM_114709.4
NP_565971.1, NM_129801.4
NP_001320766.1, NM_001334276.1
NP_176888.2, NM_105387.5
NP_001190198.1, NM_001203269.1
NP_564848.1, NM_105203.2
NP_568082.1, NM_120178.4
NP_001326171.1, NM_001337803.1
NP_566344.2, NM_111750.4
NP_850996.1, NM_180665.1
NP_974264.1, NM_202535.1
NP_849977.1, NM_179646.4
NP_001326789.1, NM_001337968.1
NP_187803.4, NM_112030.4
NP_001324227.1, NM_001335806.1
NP_001324228.1, NM_001335807.1
NP_850027.2, NM_179696.4
NP_565326.1, NM_126582.1
NP_849938.1, NM_179607.3
NP_001189947.1, NM_001203018.1
NP_566700.1, NM_113117.4
NP_001318831.1, NM_001345305.1
NP_200665.2, NM_125243.5
NP_187342.1, NM_111566.4
NP_001330467.1, NM_001345181.1
NP_568836.2, NM_125000.4
NP_974940.1, NM_203211.1
NP_001118490.1, NM_001125018.1
NP_001318397.1, NM_001336877.1
NP_001324506.1, NM_001336881.1
NP_001324507.1, NM_001336882.1
NP_001324508.1, NM_001336880.1
NP_001324509.1, NM_001336878.1
NP_001324510.1, NM_001336879.1
NP_565945.1, NM_129657.3
NP_850339.1, NM_180008.2
NP_001331641.1, NM_001344933.1
NP_568756.2, NM_124508.4
NP_191679.1, NM_115984.2
NP_566945.1, NM_114973.3
NP_178421.1, NM_126373.3
NP_001190157.1, NM_001203228.2
NP_191758.1, NM_116064.5
NP_191759.1, NM_116065.3
NP_001030888.1, NM_001035811.2
NP_180724.2, NM_128723.3
NP_191461.2, NM_115764.3
NP_199109.1, NM_123660.3
NP_192749.2, NM_117079.4
NP_001319901.1, NM_001340702.1
NP_001329891.1, NM_001340703.1
NP_192854.2, NM_117186.5
NP_198028.2, NM_122558.4
NP_974839.1, NM_203110.2
NP_001330213.1, NM_001343715.1
NP_680188.1, NM_147883.6
NP_001078365.1, NM_001084896.2
NP_567348.2, NM_117066.4
NP_001332174.1, NM_001343546.1
NP_197343.1, NM_121847.5
NP_850845.1, NM_180514.4
NP_974802.1, NM_203073.1
NP_001332618.1, NM_001343408.1
NP_197059.1, NM_121559.3
NP_974784.1, NM_203055.1
NP_190966.1, NM_115258.3
NP_568160.1, NM_120678.3
NP_850700.1, NM_180369.3
NP_001190249.1, NM_001203320.1
NP_196351.1, NM_120816.3
NP_200987.1, NM_125573.4
NP_001031771.1, NM_001036694.2
NP_001328038.1, NM_001342157.1
NP_567897.1, NM_119408.2
NP_974662.1, NM_202933.3
NP_567520.1, NM_117805.3
NP_001119064.1, NM_001125592.1
NP_194411.1, NM_118815.4
NP_680735.1, NM_148369.3
NP_195531.1, NM_119979.3
NP_192746.2, NM_117076.3
NP_567407.1, NM_117427.3
NP_849374.1, NM_179043.1
NP_001031777.1, NM_001036700.2
NP_001319421.1, NM_001334930.1
NP_178106.2, NM_106637.5
NP_567904.1, NM_119425.5
NP_974185.1, NM_202456.2
NP_001321986.1, NM_001333487.1
NP_849791.1, NM_179460.2
NP_001184959.1, NM_001198030.2
NP_564773.1, NM_104798.3
NP_563779.1, NM_100582.4
NP_001320298.1, NM_001333687.1
NP_174251.1, NM_102698.1
NP_175905.2, NM_104382.5
NP_564032.1, NM_101631.2
NP_174106.1, NM_102550.4
NP_001077775.1, NM_001084306.2
NP_001185317.1, NM_001198388.1
NP_001321759.1, NM_001334206.1
NP_176510.1, NM_105000.1
NP_176723.3, NM_105218.5
NP_001322260.1, NM_001334227.1
NP_176770.2, NM_105267.2
NP_001320516.1, NM_001334640.1
NP_565083.1, NM_106091.4
NP_567437.1, NM_117549.1
NP_174617.1, NM_103076.4
NP_567715.1, NM_118634.3
NP_001323366.1, NM_001332875.1
NP_174274.2, NM_102721.3
NP_174120.1, NM_102564.3
NP_001323400.1, NM_001332506.1
NP_564140.1, NM_101997.3
NP_563833.2, NM_100772.5
NP_001322108.1, NM_001331547.1
NP_563737.1, NM_100418.3
NP_171983.2, NM_100369.5
NP_171855.1, NM_100238.4
NP_001185160.1, NM_001198231.2
NP_175174.1, NM_103635.3
NP_001322781.1, NM_001333793.1
NP_172410.1, NM_100809.5
NP_176059.1, NM_104543.4
NP_177290.3, NM_105803.5
NP_177172.6, NM_105683.7
NP_001324722.1, NM_001335653.1
NP_565461.5, NM_127552.8
NP_849993.5, NM_179662.6
NP_566696.2, NM_113082.4
NP_001078194.1, NM_001084725.2
NP_187698.1, NM_111924.3
NP_566607.1, NM_112722.3
NP_187633.2, NM_111857.5
NP_563719.1, NM_100364.4
NP_565753.1, NM_128838.2
NP_180685.1, NM_128683.4
NP_172184.1, NM_100577.4
NP_180577.1, NM_128571.3
NP_180502.2, NM_128495.4
NP_001327617.1, NM_001339423.1
NP_001327618.1, NM_001339424.1
NP_001327619.1, NM_001339425.1
NP_001327620.1, NM_001339426.1
NP_190519.1, NM_114810.3
NP_173351.1, NM_101775.4
NP_189881.1, NM_114163.4
NP_001118866.1, NM_001125394.1
NP_191618.2, NM_115923.3
NP_850729.2, NM_180398.4
NP_974468.1, NM_202739.1
NP_191271.2, NM_115571.4
NP_198134.1, NM_122664.4
NP_174138.1, NM_102582.2
NP_196895.1, NM_121394.2
NP_001332577.1, NM_001343021.1
NP_568202.1, NM_120945.3
NP_001318473.1, NM_001342728.1
NP_195992.2, NM_120453.4
NP_195884.1, NM_120342.2
NP_192721.1, NM_117051.3
NP_001031910.1, NM_001036833.2
NP_001190347.1, NM_001203418.1
NP_197525.1, NM_122032.6
NP_851044.2, NM_180713.4
NP_197476.1, NM_121980.4
NP_001078684.1, NM_001085215.2
NP_198866.2, NM_123414.4
NP_001324379.1, NM_001335928.1
NP_850050.1, NM_179719.5
NP_001320109.1, NM_001342113.1
NP_001329161.1, NM_001342114.1
NP_194906.1, NM_119327.3
NP_001325249.1, NM_001335612.1
NP_179469.1, NM_127435.4
NP_193360.1, NM_117721.2
NP_001318858.1, NM_001345487.1
NP_001330984.1, NM_001345493.1
NP_001332171.1, NM_001345488.1
NP_190357.2, NM_114641.4
NP_200981.1, NM_125567.2
NP_199768.1, NM_124335.3
NP_201197.1, NM_125788.7
NP_001332116.1, NM_001345286.1
NP_200612.2, NM_125189.3
NP_200251.1, NM_124820.4
NP_566517.1, NM_112421.3
NP_850590.1, NM_180259.2
NP_188428.3, NM_112682.4
NP_568711.1, NM_124332.3
NP_001185306.1, NM_001198377.1
NP_176588.1, NM_105078.5
NP_001321072.1, NM_001334738.1
NP_177792.1, NM_106316.5
NP_565177.1, NM_106480.4
NP_187277.1, NM_111501.3
NP_188045.1, NM_112286.5
NP_187425.1, NM_111647.5
NP_001078129.1, NM_001084660.1
NP_566366.1, NM_111838.4
NP_001324476.1, NM_001336472.1
NP_001324477.1, NM_001336471.1
NP_001324478.1, NM_001336473.1
NP_180938.2, NM_128941.3
NP_029426.1, NM_128399.4
NP_850393.1, NM_180062.3
NP_181616.3, NM_129647.4
NP_001118421.1, NM_001124949.1
NP_180654.1, NM_128651.5
NP_001190085.1, NM_001203156.1
NP_190996.3, NM_115288.8
NP_181414.1, NM_129437.2
NP_191020.1, NM_115314.1
NP_178295.2, NM_126247.3
NP_001190070.1, NM_001203141.1
NP_190788.1, NM_115080.3
NP_001031861.1, NM_001036784.1
NP_001330400.1, NM_001343055.1
NP_196530.1, NM_121005.4
NP_196314.2, NM_120779.3
NP_568241.2, NM_121131.3
NP_568466.1, NM_122420.2
NP_001326206.1, NM_001337919.1
NP_001326207.1, NM_001337920.1
NP_001326208.1, NM_001337921.1
NP_001326209.1, NM_001337922.1
NP_001331417.1, NM_001342833.1
NP_187733.1, NM_111959.3
NP_196189.1, NM_120652.4
NP_001327948.1, NM_001341219.1
NP_193469.2, NM_117842.3
NP_001190857.1, NM_001203928.2
NP_179677.1, NM_127650.3
NP_567799.1, NM_118959.5
NP_001078505.1, NM_001085036.5
NP_001190939.1, NM_001204010.1
NP_001190940.1, NM_001204011.1
NP_195415.6, NM_119861.9
NP_001190835.1, NM_001203906.2
NP_001329606.1, NM_001341728.1
NP_974615.1, NM_202886.3
NP_001119045.1, NM_001125573.2
NP_974609.1, NM_202880.2
NP_194250.1, NM_118652.3
NP_199957.1, NM_124523.3
NP_001330100.1, NM_001345477.1
NP_200959.2, NM_125544.4
NP_001330357.1, NM_001345225.1
NP_200506.1, NM_125078.2
NP_001077592.1, NM_001084123.1
NP_001320422.1, NM_001332631.1
NP_001320424.1, NM_001332632.1
NP_173814.2, NM_102250.5
NP_001185050.1, NM_001198121.1
NP_173520.1, NM_101949.5
NP_181756.1, NM_129789.2
NP_563674.1, NM_100191.4
NP_849583.1, NM_179252.3
NP_001184933.1, NM_001198004.1
NP_001184934.1, NM_001198005.1
NP_001320271.1, NM_001331757.1
NP_973791.1, NM_202062.3
NP_001320464.1, NM_001332354.1
NP_973858.1, NM_202129.3
NP_172792.1, NM_101205.3
NP_564623.2, NM_104200.3
NP_001077532.1, NM_001084063.1
NP_001117285.1, NM_001123813.1
NP_563943.2, NM_101293.5
NP_973823.1, NM_202094.2
NP_173150.1, NM_101567.3
NP_175812.1, NM_104287.5
NP_849807.1, NM_179476.3
NP_001320360.1, NM_001333919.1
NP_001320426.1, NM_001333901.1
NP_176261.1, NM_104745.3
NP_176282.1, NM_104766.5
NP_849833.1, NM_179502.4
NP_974057.1, NM_202328.3
NP_172925.1, NM_101341.4
NP_178294.1, NM_126246.4
NP_001031168.1, NM_001036091.3
NP_001322509.1, NM_001333465.1
NP_175528.1, NM_103995.5
NP_175454.1, NM_103920.4
NP_188632.1, NM_112888.4
NP_173593.1, NM_102023.2
NP_177874.1, NM_106399.4
NP_001077843.1, NM_001084374.1
NP_001323102.1, NM_001334847.1
NP_001323103.1, NM_001334846.1
NP_178000.2, NM_106526.4
NP_177566.3, NM_106086.5
NP_177757.1, NM_106280.4
NP_564119.1, NM_101909.4
NP_001320378.1, NM_001333458.1
NP_175504.2, NM_103971.2
NP_001327159.1, NM_001337992.1
NP_001327160.1, NM_001337991.1
NP_196890.1, NM_121389.3
NP_566423.1, NM_112075.3
NP_001327168.1, NM_001337691.1
NP_187365.1, NM_111589.5
NP_001319471.1, NM_001337539.1
NP_001327497.1, NM_001337540.1
NP_187119.1, NM_111340.3
NP_198809.2, NM_123356.3
NP_565482.1, NM_127633.3
NP_179349.2, NM_127312.3
NP_001031359.1, NM_001036282.2
NP_001077905.1, NM_001084436.1
NP_001318234.1, NM_001335507.1
NP_179287.3, NM_127248.4
NP_001031426.1, NM_001036349.1
NP_850090.1, NM_179759.3
NP_001190078.1, NM_001203149.1
NP_001190079.1, NM_001203150.1
NP_181259.1, NM_129278.4
NP_190914.1, NM_115206.3
NP_850692.2, NM_180361.2
NP_001184989.1, NM_001198060.1
NP_001184990.1, NM_001198061.1
NP_178443.1, NM_126395.3
NP_563934.1, NM_101259.3
NP_001190066.1, NM_001203137.1
NP_001190067.1, NM_001203138.1
NP_001190068.1, NM_001203139.1
NP_190782.3, NM_115073.5
NP_001190644.1, NM_001203715.1
NP_191968.3, NM_116284.4
NP_001078355.1, NM_001084886.2
NP_174067.2, NM_102511.4
NP_567317.2, NM_116813.4
NP_001330304.1, NM_001343294.1
NP_001330305.1, NM_001343295.1
NP_196884.1, NM_121383.4
NP_850815.1, NM_180484.3
NP_001318599.1, NM_001343605.1
NP_197447.2, NM_121951.5
NP_197448.2, NM_121952.3
NP_001327128.1, NM_001338893.1
NP_001330420.1, NM_001344335.1
NP_198867.1, NM_123415.3
NP_566821.2, NM_113673.4
NP_198943.3, NM_123492.4
NP_001328575.1, NM_001342225.1
NP_567929.1, NM_119519.4
NP_849488.1, NM_179157.3
NP_001320091.1, NM_001342010.1
NP_001320092.1, NM_001342011.1
NP_001117602.1, NM_001124130.1
NP_001332313.1, NM_001345385.1
NP_001332314.1, NM_001345384.1
NP_200811.1, NM_125396.3
NP_001332162.1, NM_001344929.1
NP_001332163.1, NM_001344928.1
NP_199935.2, NM_124501.4
NP_001328008.1, NM_001341706.1
NP_194208.1, NM_118610.4
NP_199836.1, NM_124404.4
NP_194157.1, NM_118559.2
NP_199783.1, NM_124350.3
NP_195063.1, NM_119491.1
NP_199941.1, NM_124507.5
NP_194159.1, NM_118561.3
NP_199802.1, NM_124369.4
NP_001190725.1, NM_001203796.1
NP_001319931.1, NM_001340902.1
NP_001331134.1, NM_001344823.1
NP_192638.1, NM_116968.1
NP_193097.1, NM_117435.1
NP_193150.1, NM_117491.1
NP_199727.1, NM_124293.4
NP_189066.1, NM_113329.3
NP_199705.2, NM_124271.3
NP_001332059.1, NM_001344591.1
NP_001332060.1, NM_001344590.1
NP_199327.4, NM_123882.5
NP_176499.2, NM_104989.4
NP_563912.1, NM_101143.4
NP_850969.2, NM_180638.4
NP_974075.1, NM_202346.2
NP_178062.1, NM_106592.5
NP_564754.1, NM_104707.4
NP_001118648.1, NM_001125176.1
NP_001189915.1, NM_001202986.1
NP_188346.2, NM_112597.4
NP_565313.1, NM_126508.5
NP_849935.1, NM_179604.2
NP_001330533.1, NM_001344810.1
NP_199708.1, NM_124274.3
NP_566683.1, NM_113034.4
NP_001118351.1, NM_001124879.1
NP_001325226.1, NM_001335689.1
NP_001325227.1, NM_001335688.1
NP_001325228.1, NM_001335687.1
NP_850001.3, NM_179670.4
NP_001319502.1, NM_001337776.1
NP_001326475.1, NM_001337781.1
NP_001326476.1, NM_001337782.1
NP_001326477.1, NM_001337779.1
NP_001326478.1, NM_001337780.1
NP_001326480.1, NM_001337778.1
NP_974258.1, NM_202529.2
NP_974259.1, NM_202530.2
NP_001327370.1, NM_001338110.1
NP_188033.2, NM_112273.4
NP_001319446.1, NM_001337368.1
NP_001327452.1, NM_001337377.1
NP_001327453.1, NM_001337376.1
NP_001327454.1, NM_001337371.1
NP_001327455.1, NM_001337370.1
NP_001327456.1, NM_001337375.1
NP_001327457.1, NM_001337374.1
